LocalDateTime,DateTime,hour,BA_total,load_check,lower_load,upper_load,quantile,variance
2018-11-04T21:00:00.0,2018-11-05T03:00:00.0,3,32432.537,1.0,24741.307,36539.652,0.7601223827064756,6.701930797449589e6
2018-11-04T22:00:00.0,2018-11-05T04:00:00.0,4,30516.791,1.0,23083.37,34902.246,0.7257051290470874,6.725276777533531e6
2018-11-04T23:00:00.0,2018-11-05T05:00:00.0,5,29360.33,1.0,22686.322,33441.47,0.7125309874875171,5.5691682855618e6
2018-11-05T00:00:00.0,2018-11-05T06:00:00.0,6,28824.61,0.0,28984.99,30121.775,0.0,62217.707243442535
2018-11-05T01:00:00.0,2018-11-05T07:00:00.0,7,28683.182,0.0,28866.95,30486.031,0.0,126210.38787853718
2018-11-05T02:00:00.0,2018-11-05T08:00:00.0,8,28972.0,0.0,29263.732,30392.387,0.0,61331.08925461769
2018-11-05T03:00:00.0,2018-11-05T09:00:00.0,9,30252.002,1.0,30107.555,31200.395,0.04371455006235176,57500.35027909279
2018-11-05T04:00:00.0,2018-11-05T10:00:00.0,10,33124.223,0.0,31551.828,33043.875,1.0,107182.41041731834
2018-11-05T05:00:00.0,2018-11-05T11:00:00.0,11,36085.473,0.0,32976.38,34235.17,1.0,76289.37289309502
2018-11-05T06:00:00.0,2018-11-05T12:00:00.0,12,36543.582,0.0,33439.105,35193.45,1.0,148179.12409448624
2018-11-05T07:00:00.0,2018-11-05T13:00:00.0,13,37336.06,0.0,34397.63,36043.047,1.0,130349.50229930878
2018-11-05T08:00:00.0,2018-11-05T14:00:00.0,14,38393.31,0.0,35179.164,36235.574,1.0,53730.653784275055
2018-11-05T09:00:00.0,2018-11-05T15:00:00.0,15,39493.47,0.0,35121.695,36568.95,1.0,100843.2865331173
2018-11-05T10:00:00.0,2018-11-05T16:00:00.0,16,40446.05,0.0,36461.69,37924.43,1.0,103012.94787168503
2018-11-05T11:00:00.0,2018-11-05T17:00:00.0,17,41424.64,0.0,37317.89,39562.637,1.0,242600.28923630714
2018-11-05T12:00:00.0,2018-11-05T18:00:00.0,18,42127.78,1.0,38483.457,42765.715,0.9487094439753946,882884.1695277691
2018-11-05T13:00:00.0,2018-11-05T19:00:00.0,19,42842.652,1.0,38265.62,49795.637,0.3158496867877469,6.400551354122639e6
2018-11-05T14:00:00.0,2018-11-05T20:00:00.0,20,43278.85,1.0,40350.656,46363.234,0.47590750839572293,1.7405208513102531e6
2018-11-05T15:00:00.0,2018-11-05T21:00:00.0,21,43110.277,1.0,40313.027,43763.027,0.9257931573727973,573055.0343387127
2018-11-05T16:00:00.0,2018-11-05T22:00:00.0,22,43398.93,1.0,38925.176,46734.477,0.6327109458975275,2.936175133787632e6
2018-11-05T17:00:00.0,2018-11-05T23:00:00.0,23,43506.39,0.0,38741.27,43081.492,1.0,906945.6421010494
2018-11-05T18:00:00.0,2018-11-06T00:00:00.0,0,42406.95,0.0,35871.13,41478.367,1.0,1.5137570077614784e6
2018-11-05T19:00:00.0,2018-11-06T01:00:00.0,1,40838.61,0.0,34795.5,40507.254,1.0,1.5707117839531898e6
2018-11-05T20:00:00.0,2018-11-06T02:00:00.0,2,38427.387,0.0,31050.633,37474.73,1.0,1.9869264292371273e6
2018-11-05T21:00:00.0,2018-11-06T03:00:00.0,3,35547.543,1.0,29019.463,38245.844,0.8328487935522626,4.098457775699377e6
2018-11-05T22:00:00.0,2018-11-06T04:00:00.0,4,33131.242,1.0,28668.34,36734.977,0.59784111230329,3.132872625630021e6
2018-11-05T23:00:00.0,2018-11-06T05:00:00.0,5,31567.697,1.0,26522.47,35376.215,0.6273818348477604,3.7740858952641487e6
2018-11-06T00:00:00.0,2018-11-06T06:00:00.0,6,30596.854,1.0,29644.918,33138.945,0.14491777413677998,587773.6570267677
2018-11-06T01:00:00.0,2018-11-06T07:00:00.0,7,30071.256,1.0,29607.436,32039.227,0.0752125213062417,284715.18785846233
2018-11-06T02:00:00.0,2018-11-06T08:00:00.0,8,30213.193,0.0,30273.766,32290.834,0.0,195884.008767128
2018-11-06T03:00:00.0,2018-11-06T09:00:00.0,9,31409.432,0.0,31949.117,34242.5,0.0,253227.8697502613
2018-11-06T04:00:00.0,2018-11-06T10:00:00.0,10,34339.06,1.0,33921.152,35692.992,0.10955903407464009,151149.41863322258
2018-11-06T05:00:00.0,2018-11-06T11:00:00.0,11,37171.535,0.0,35426.875,37035.2,1.0,124538.49663376808
2018-11-06T06:00:00.0,2018-11-06T12:00:00.0,12,37494.395,1.0,36328.824,38723.93,0.4752320185614844,276189.61712932587
2018-11-06T07:00:00.0,2018-11-06T13:00:00.0,13,38502.66,1.0,37110.086,39841.883,0.5181191009710077,359297.9626185894
2018-11-06T08:00:00.0,2018-11-06T14:00:00.0,14,39946.56,0.0,37513.277,39918.984,1.0,278639.6935224533
2018-11-06T09:00:00.0,2018-11-06T15:00:00.0,15,41381.89,0.0,37842.594,40498.316,1.0,339565.35602402687
2018-11-06T10:00:00.0,2018-11-06T16:00:00.0,16,42766.227,0.0,38328.453,41043.184,1.0,354822.7358095646
2018-11-06T11:00:00.0,2018-11-06T17:00:00.0,17,43842.297,0.0,39733.555,41284.266,1.0,115776.42772483826
2018-11-06T12:00:00.0,2018-11-06T18:00:00.0,18,44701.64,0.0,39892.223,43434.94,1.0,604270.32751441
2018-11-06T13:00:00.0,2018-11-06T19:00:00.0,19,45216.03,1.0,36699.76,47825.355,0.8915641506996117,5.959421352429867e6
2018-11-06T14:00:00.0,2018-11-06T20:00:00.0,20,45414.92,1.0,40475.19,48110.145,0.7529559386973178,2.8065358413426876e6
2018-11-06T15:00:00.0,2018-11-06T21:00:00.0,21,45160.047,0.0,42047.043,44848.57,1.0,377874.0620894432
2018-11-06T16:00:00.0,2018-11-06T22:00:00.0,22,45478.87,0.0,38293.727,45058.08,1.0,2.20297832012558e6
2018-11-06T17:00:00.0,2018-11-06T23:00:00.0,23,45188.418,0.0,39271.527,42954.32,1.0,652998.4775073528
2018-11-06T18:00:00.0,2018-11-07T00:00:00.0,0,43998.09,0.0,37135.996,42873.71,1.0,1.585023286968708e6
2018-11-06T19:00:00.0,2018-11-07T01:00:00.0,1,42456.953,0.0,34531.188,39838.39,1.0,1.3560910720818043e6
2018-11-06T20:00:00.0,2018-11-07T02:00:00.0,2,39949.45,0.0,31908.09,37549.85,1.0,1.5324524435830116e6
2018-11-06T21:00:00.0,2018-11-07T03:00:00.0,3,36945.863,1.0,28539.064,37439.133,0.9805403980063246,3.8136836285374165e6
2018-11-06T22:00:00.0,2018-11-07T04:00:00.0,4,34686.17,1.0,27672.555,35466.16,0.9684557922702431,2.9243862304377556e6
2018-11-06T23:00:00.0,2018-11-07T05:00:00.0,5,33218.84,1.0,27024.008,35266.418,0.8790821233592749,3.270890310194373e6
2018-11-07T00:00:00.0,2018-11-07T06:00:00.0,6,32301.662,1.0,31686.385,33380.414,0.26225240622470125,138165.3827908039
2018-11-07T01:00:00.0,2018-11-07T07:00:00.0,7,31741.14,1.0,31566.287,33400.188,0.02988763715308343,161923.48444402218
2018-11-07T02:00:00.0,2018-11-07T08:00:00.0,8,31757.29,0.0,32594.408,34038.723,0.0,100434.38405776024
2018-11-07T03:00:00.0,2018-11-07T09:00:00.0,9,32730.799,0.0,34569.87,36048.395,0.0,105247.86810708046
2018-11-07T04:00:00.0,2018-11-07T10:00:00.0,10,35462.043,0.0,35888.74,37088.027,0.0,69247.39842057228
2018-11-07T05:00:00.0,2018-11-07T11:00:00.0,11,38370.41,1.0,37769.375,39171.04,0.3702214950918785,94590.18282938004
2018-11-07T06:00:00.0,2018-11-07T12:00:00.0,12,38891.746,1.0,38634.37,40361.582,0.0513108233394147,143630.94887781143
2018-11-07T07:00:00.0,2018-11-07T13:00:00.0,13,40171.684,1.0,39444.28,41597.992,0.22517746113989726,223322.93398094177
2018-11-07T08:00:00.0,2018-11-07T14:00:00.0,14,41629.2,1.0,39062.4,42049.367,0.9525522519870468,429555.02022504807
2018-11-07T09:00:00.0,2018-11-07T15:00:00.0,15,42943.816,0.0,39545.24,42716.21,1.0,484108.1608426571
2018-11-07T10:00:00.0,2018-11-07T16:00:00.0,16,44035.73,0.0,39874.78,43286.723,1.0,560481.6775999069
2018-11-07T11:00:00.0,2018-11-07T17:00:00.0,17,44919.168,0.0,41134.723,43292.754,1.0,224219.4271683693
2018-11-07T12:00:00.0,2018-11-07T18:00:00.0,18,45721.66,0.0,40677.316,44593.71,1.0,738467.0450074673
2018-11-07T13:00:00.0,2018-11-07T19:00:00.0,19,45929.234,1.0,36913.055,47209.59,0.9597266140360613,5.104342929697752e6
2018-11-07T14:00:00.0,2018-11-07T20:00:00.0,20,45609.176,1.0,38658.37,45920.258,0.9826884748089162,2.538965963193178e6
2018-11-07T15:00:00.0,2018-11-07T21:00:00.0,21,45084.66,0.0,40187.414,42659.953,1.0,294335.8736283779
2018-11-07T16:00:00.0,2018-11-07T22:00:00.0,22,45402.875,0.0,37957.082,43529.867,1.0,1.4952101123623848e6
2018-11-07T17:00:00.0,2018-11-07T23:00:00.0,23,44821.31,0.0,38939.32,41165.945,1.0,238699.8545308113
2018-11-07T18:00:00.0,2018-11-08T00:00:00.0,0,43420.88,0.0,36152.395,41561.043,1.0,1.4084291450705528e6
2018-11-07T19:00:00.0,2018-11-08T01:00:00.0,1,41777.93,0.0,34740.24,39921.668,1.0,1.2925771538484097e6
2018-11-07T20:00:00.0,2018-11-08T02:00:00.0,2,39377.9,0.0,33089.16,38098.03,1.0,1.207918573120594e6
2018-11-07T21:00:00.0,2018-11-08T03:00:00.0,3,36492.254,1.0,28451.062,37509.79,0.9640766458367054,3.950864122959852e6
2018-11-07T22:00:00.0,2018-11-08T04:00:00.0,4,33986.105,1.0,27844.52,36303.414,0.8534887510183625,3.44496512672472e6
2018-11-07T23:00:00.0,2018-11-08T05:00:00.0,5,32313.303,1.0,28299.27,35643.29,0.5857658681155842,2.5967219362540245e6
2018-11-08T00:00:00.0,2018-11-08T06:00:00.0,6,31202.11,1.0,30587.205,32068.021,0.3466813288575083,105574.80880498886
2018-11-08T01:00:00.0,2018-11-08T07:00:00.0,7,30593.889,1.0,30217.328,32101.764,0.08131444585204775,170970.1066980362
2018-11-08T02:00:00.0,2018-11-08T08:00:00.0,8,30497.795,0.0,31337.842,32683.838,0.0,87226.02536892891
2018-11-08T03:00:00.0,2018-11-08T09:00:00.0,9,31410.553,0.0,33516.54,35210.43,0.0,138143.12880063057
2018-11-08T04:00:00.0,2018-11-08T10:00:00.0,10,34090.45,0.0,35219.523,36675.637,0.0,102081.6335978508
2018-11-08T05:00:00.0,2018-11-08T11:00:00.0,11,36919.184,1.0,36101.59,37685.805,0.5298362764588944,120832.92041802406
2018-11-08T06:00:00.0,2018-11-08T12:00:00.0,12,37194.863,1.0,36740.13,39127.62,0.07503651244178569,274436.0128791332
2018-11-08T07:00:00.0,2018-11-08T13:00:00.0,13,37754.266,1.0,37542.652,40624.438,0.02271050472249913,457259.39282655716
2018-11-08T08:00:00.0,2018-11-08T14:00:00.0,14,38360.76,1.0,36580.79,41322.33,0.2810559626915407,1.0824210492842197e6
2018-11-08T09:00:00.0,2018-11-08T15:00:00.0,15,38786.363,1.0,36282.81,41523.9,0.4586428571428558,1.3225144422192574e6
2018-11-08T10:00:00.0,2018-11-08T16:00:00.0,16,38922.41,1.0,36484.656,41912.29,0.40647240588763073,1.4183360701079369e6
2018-11-08T11:00:00.0,2018-11-08T17:00:00.0,17,39117.168,1.0,37958.176,41710.754,0.186942881726122,677980.9927864075
2018-11-08T12:00:00.0,2018-11-08T18:00:00.0,18,39241.26,1.0,36223.89,42690.883,0.4382196358281663,2.0135503756206036e6
2018-11-08T13:00:00.0,2018-11-08T19:00:00.0,19,39116.098,1.0,31180.121,47363.93,0.4821229485651414,1.2610121811935663e7
2018-11-08T14:00:00.0,2018-11-08T20:00:00.0,20,39077.73,1.0,34560.867,44566.605,0.4106045499864056,4.820096993087053e6
2018-11-08T15:00:00.0,2018-11-08T21:00:00.0,21,39571.49,1.0,36926.64,42891.547,0.3961549088506471,1.713029133924961e6
2018-11-08T16:00:00.0,2018-11-08T22:00:00.0,22,40828.39,1.0,36404.246,43351.832,0.7377370037288875,2.323943577565193e6
2018-11-08T17:00:00.0,2018-11-08T23:00:00.0,23,40880.297,1.0,38253.684,40909.414,0.988128703453772,339567.56645417213
2018-11-08T18:00:00.0,2018-11-09T00:00:00.0,0,40229.582,1.0,34971.906,41887.363,0.8869868414182034,2.3025002311024666e6
2018-11-08T19:00:00.0,2018-11-09T01:00:00.0,1,39411.305,1.0,34156.977,39846.52,0.9751836879432625,1.558519666494131e6
2018-11-08T20:00:00.0,2018-11-09T02:00:00.0,2,37545.562,1.0,31584.805,38695.03,0.9421537120441669,2.434021771913767e6
2018-11-08T21:00:00.0,2018-11-09T03:00:00.0,3,35050.46,1.0,27394.44,38750.17,0.7911569709244131,6.208518757914543e6
2018-11-08T22:00:00.0,2018-11-09T04:00:00.0,4,32934.035,1.0,26166.607,37085.043,0.7113866385047171,5.7395580392279625e6
2018-11-08T23:00:00.0,2018-11-09T05:00:00.0,5,31695.467,1.0,26744.094,35272.527,0.6461131646289454,3.501838821702242e6
2018-11-09T00:00:00.0,2018-11-09T06:00:00.0,6,30946.912,1.0,28661.084,32563.38,0.6550535933930773,733159.5082073212
2018-11-09T01:00:00.0,2018-11-09T07:00:00.0,7,30584.818,1.0,28565.426,32594.635,0.5022050762356625,781623.2871559858
2018-11-09T02:00:00.0,2018-11-09T08:00:00.0,8,30631.85,1.0,29773.066,33329.176,0.11461464256701867,608846.3491899967
2018-11-09T03:00:00.0,2018-11-09T09:00:00.0,9,31683.104,1.0,31284.736,34943.344,0.0346926926535559,644450.9124901295
2018-11-09T04:00:00.0,2018-11-09T10:00:00.0,10,34408.52,1.0,32735.637,36460.63,0.4063997676332451,668049.6854281425
2018-11-09T05:00:00.0,2018-11-09T11:00:00.0,11,37635.81,1.0,35132.9,37837.766,0.9756756971794563,352248.39265561104
2018-11-09T06:00:00.0,2018-11-09T12:00:00.0,12,38238.66,1.0,35893.336,39816.305,0.6755147686528964,740947.1351313591
2018-11-09T07:00:00.0,2018-11-09T13:00:00.0,13,38723.547,1.0,36740.773,41622.953,0.3311433630776702,1.147586622235775e6
2018-11-09T08:00:00.0,2018-11-09T14:00:00.0,14,38957.53,1.0,36283.836,42919.16,0.3258108312723969,2.1197367843842506e6
2018-11-09T09:00:00.0,2018-11-09T15:00:00.0,15,38709.98,1.0,36296.832,43004.473,0.25706395866738035,2.1661942896904945e6
2018-11-09T10:00:00.0,2018-11-09T16:00:00.0,16,38045.69,1.0,35494.74,42704.324,0.24823808654372873,2.5025220522260666e6
2018-11-09T11:00:00.0,2018-11-09T17:00:00.0,17,37457.652,1.0,35912.656,41269.402,0.1624923474886837,1.3815291071588993e6
2018-11-09T12:00:00.0,2018-11-09T18:00:00.0,18,37055.34,1.0,34138.066,42303.53,0.2533424807903395,3.2101066130354404e6
2018-11-09T13:00:00.0,2018-11-09T19:00:00.0,19,36611.223,1.0,31621.275,45581.957,0.25357966036403334,9.38363116625309e6
2018-11-09T14:00:00.0,2018-11-09T20:00:00.0,20,36446.52,1.0,32072.25,43237.984,0.3072800513748606,6.002501406997442e6
2018-11-09T15:00:00.0,2018-11-09T21:00:00.0,21,36917.746,1.0,34799.14,41363.45,0.20480447039871097,2.0746060630116463e6
2018-11-09T16:00:00.0,2018-11-09T22:00:00.0,22,38972.67,1.0,33876.773,42220.06,0.6968537943158505,3.3514440052862167e6
2018-11-09T17:00:00.0,2018-11-09T23:00:00.0,23,39346.582,1.0,35172.977,39952.9,0.958628294980042,1.100017090043068e6
2018-11-09T18:00:00.0,2018-11-10T00:00:00.0,0,38878.516,1.0,32766.242,42785.395,0.6956815224463245,4.833033224735022e6
2018-11-09T19:00:00.0,2018-11-10T01:00:00.0,1,38362.34,1.0,30820.684,41769.23,0.8101757967562658,5.77125812270093e6
2018-11-09T20:00:00.0,2018-11-10T02:00:00.0,2,37327.23,1.0,28218.607,40464.48,0.871644253322909,7.219998559081793e6
2018-11-09T21:00:00.0,2018-11-10T03:00:00.0,3,35908.47,1.0,26092.598,40050.836,0.8277858726094953,9.380348522474766e6
2018-11-09T22:00:00.0,2018-11-10T04:00:00.0,4,34520.754,1.0,25633.426,39241.2,0.761861046615467,8.915214970863342e6
2018-11-09T23:00:00.0,2018-11-10T05:00:00.0,5,33479.195,1.0,25794.668,35981.21,0.8816622356923839,4.995871368409991e6
2018-11-10T00:00:00.0,2018-11-10T06:00:00.0,6,32956.316,1.0,32850.586,34869.05,0.01894031895283356,196154.69119620323
2018-11-10T01:00:00.0,2018-11-10T07:00:00.0,7,32818.047,1.0,32271.98,34988.586,0.08217097203728395,355313.08141231537
2018-11-10T02:00:00.0,2018-11-10T08:00:00.0,8,33007.473,1.0,31942.936,34032.887,0.5173673469387727,210295.46456170082
2018-11-10T03:00:00.0,2018-11-10T09:00:00.0,9,33843.07,1.0,32891.977,35800.605,0.21042533302173236,407318.39947009087
2018-11-10T04:00:00.0,2018-11-10T10:00:00.0,10,35384.344,1.0,35013.312,37674.695,0.046896380845404956,341014.87010860443
2018-11-10T05:00:00.0,2018-11-10T11:00:00.0,11,37187.96,1.0,36733.016,39098.34,0.07626894729523008,269363.65852713585
2018-11-10T06:00:00.0,2018-11-10T12:00:00.0,12,38755.39,1.0,37740.445,40472.355,0.27500681973175656,359327.2591536045
2018-11-10T07:00:00.0,2018-11-10T13:00:00.0,13,39733.16,1.0,37852.297,41461.316,0.539205942622953,627098.4847846031
2018-11-10T08:00:00.0,2018-11-10T14:00:00.0,14,39884.754,1.0,36233.4,40234.43,0.9722506555503262,770728.4341392517
2018-11-10T09:00:00.0,2018-11-10T15:00:00.0,15,39326.145,1.0,35766.42,39816.61,0.9609405958078016,789783.2316579819
2018-11-10T10:00:00.0,2018-11-10T16:00:00.0,16,38440.19,1.0,34994.24,38481.348,0.9879854924917283,585448.3407039642
2018-11-10T11:00:00.0,2018-11-10T17:00:00.0,17,37439.01,0.0,34523.48,37326.91,1.0,378387.6831548214
2018-11-10T12:00:00.0,2018-11-10T18:00:00.0,18,36646.996,1.0,32864.066,39592.258,0.6139421653626557,2.1794883924086094e6
2018-11-10T13:00:00.0,2018-11-10T19:00:00.0,19,36058.918,1.0,29359.209,42634.02,0.508710624554339,8.484268837263346e6
2018-11-10T14:00:00.0,2018-11-10T20:00:00.0,20,35985.363,1.0,31246.38,40214.676,0.5525864578421922,3.872373998605013e6
2018-11-10T15:00:00.0,2018-11-10T21:00:00.0,21,36664.496,1.0,34023.254,38809.387,0.595314195298372,1.1028773481605053e6
2018-11-10T16:00:00.0,2018-11-10T22:00:00.0,22,38619.777,1.0,32887.816,40415.977,0.8880013190239225,2.7285707158687115e6
2018-11-10T17:00:00.0,2018-11-10T23:00:00.0,23,39008.63,0.0,34591.01,38748.31,1.0,832107.1119668484
2018-11-10T18:00:00.0,2018-11-11T00:00:00.0,0,38750.395,1.0,32998.04,42152.75,0.7247804927678761,4.0350324390325546e6
2018-11-10T19:00:00.0,2018-11-11T01:00:00.0,1,38311.043,1.0,32464.19,41472.027,0.7560222752585521,3.9065977402403355e6
2018-11-10T20:00:00.0,2018-11-11T02:00:00.0,2,37241.84,1.0,30077.906,41310.312,0.7392655098967584,6.074398748396635e6
2018-11-10T21:00:00.0,2018-11-11T03:00:00.0,3,35787.24,1.0,28812.709,40470.492,0.6762331767713766,6.543191462274551e6
2018-11-10T22:00:00.0,2018-11-11T04:00:00.0,4,34357.37,1.0,28646.693,38763.766,0.6178704777977017,4.927964963689804e6
2018-11-10T23:00:00.0,2018-11-11T05:00:00.0,5,33169.332,1.0,28384.934,37634.242,0.532021348898573,4.118851757634163e6
2018-11-11T00:00:00.0,2018-11-11T06:00:00.0,6,32483.822,1.0,31404.72,33263.684,0.6459634737234453,166379.49309945107
2018-11-11T01:00:00.0,2018-11-11T07:00:00.0,7,32101.648,1.0,32042.58,34489.652,0.014119883102118215,288304.7370262146
2018-11-11T02:00:00.0,2018-11-11T08:00:00.0,8,31937.61,0.0,32492.947,34173.74,0.0,136014.5673289299
2018-11-11T03:00:00.0,2018-11-11T09:00:00.0,9,32165.26,0.0,32612.676,35524.246,0.0,408143.51646471024
2018-11-11T04:00:00.0,2018-11-11T10:00:00.0,10,32897.2,0.0,34354.516,36264.19,0.0,175580.71742033958
2018-11-11T05:00:00.0,2018-11-11T11:00:00.0,11,33980.4,0.0,35729.707,37992.586,0.0,246535.633384943
2018-11-11T06:00:00.0,2018-11-11T12:00:00.0,12,35280.797,0.0,36197.69,38788.613,0.0,323196.9617638588
2018-11-11T07:00:00.0,2018-11-11T13:00:00.0,13,36597.66,0.0,37419.246,40381.082,0.0,422356.89538025856
2018-11-11T08:00:00.0,2018-11-11T14:00:00.0,14,37118.137,1.0,36769.742,39842.113,0.03630601270979325,454470.4712641239
2018-11-11T09:00:00.0,2018-11-11T15:00:00.0,15,36978.41,1.0,35719.36,39117.156,0.2735089322428848,555843.948912859
2018-11-11T10:00:00.0,2018-11-11T16:00:00.0,16,36568.63,1.0,34778.1,37797.92,0.6672442049727773,439056.6199183464
2018-11-11T11:00:00.0,2018-11-11T17:00:00.0,17,36263.652,1.0,33740.13,36948.832,0.9086594983834628,495697.9670858383
2018-11-11T12:00:00.0,2018-11-11T18:00:00.0,18,35796.348,1.0,31972.443,38758.41,0.6161675532611829,2.2170788272645473e6
2018-11-11T13:00:00.0,2018-11-11T19:00:00.0,19,35741.613,1.0,29328.396,41759.793,0.5294644533520088,7.440420235879898e6
2018-11-11T14:00:00.0,2018-11-11T20:00:00.0,20,36059.48,1.0,31099.303,41192.027,0.48415510429109626,4.904273521657944e6
2018-11-11T15:00:00.0,2018-11-11T21:00:00.0,21,37016.64,1.0,34245.504,38864.668,0.6789943445475646,1.027269651042223e6
2018-11-11T16:00:00.0,2018-11-11T22:00:00.0,22,38946.99,1.0,33629.1,39213.426,0.9818566922587901,1.5014096198527813e6
2018-11-11T17:00:00.0,2018-11-11T23:00:00.0,23,39418.566,0.0,35346.582,37325.46,1.0,188536.76624131203
2018-11-11T18:00:00.0,2018-11-12T00:00:00.0,0,38905.145,1.0,33362.6,41531.406,0.7968437317972941,3.2127352267751694e6
2018-11-11T19:00:00.0,2018-11-12T01:00:00.0,1,38056.324,1.0,31971.168,40605.664,0.8296061329926112,3.5894818928391933e6
2018-11-11T20:00:00.0,2018-11-12T02:00:00.0,2,36471.367,1.0,29797.26,39475.645,0.8111216176338512,4.509864673620701e6
2018-11-11T21:00:00.0,2018-11-12T03:00:00.0,3,34483.918,1.0,28439.133,38689.902,0.6617638888888885,5.059067728434324e6
2018-11-11T22:00:00.0,2018-11-12T04:00:00.0,4,32583.58,1.0,27424.13,37388.555,0.5329754504462717,4.780377411877036e6
2018-11-11T23:00:00.0,2018-11-12T05:00:00.0,5,31519.807,1.0,27044.936,36252.93,0.4739909871849036,4.0821395639977455e6
2018-11-12T00:00:00.0,2018-11-12T06:00:00.0,6,31115.85,1.0,30760.281,32876.305,0.06129732739420925,215574.8810260296
2018-11-12T01:00:00.0,2018-11-12T07:00:00.0,7,31142.201,1.0,30772.527,33766.754,0.039905529678729554,431645.5963253975
2018-11-12T02:00:00.0,2018-11-12T08:00:00.0,8,31646.998,1.0,31397.97,33515.316,0.03781367697478425,215844.5485635996
2018-11-12T03:00:00.0,2018-11-12T09:00:00.0,9,33317.02,1.0,31516.496,34153.004,0.80260374604719,334669.55578136444
2018-11-12T04:00:00.0,2018-11-12T10:00:00.0,10,36419.652,0.0,33357.69,35800.715,1.0,287351.00245571136
2018-11-12T05:00:00.0,2018-11-12T11:00:00.0,11,39786.19,0.0,34298.17,35857.01,1.0,116993.57175254822
2018-11-12T06:00:00.0,2018-11-12T12:00:00.0,12,40288.848,0.0,36759.316,38706.195,1.0,182488.23529958725
2018-11-12T07:00:00.0,2018-11-12T13:00:00.0,13,40989.41,1.0,38762.266,41033.68,0.9866734295160808,248399.24095845222
2018-11-12T08:00:00.0,2018-11-12T14:00:00.0,14,41787.53,0.0,38271.3,41378.66,1.0,464880.06179356575
2018-11-12T09:00:00.0,2018-11-12T15:00:00.0,15,42366.914,0.0,38536.406,41893.297,1.0,542540.1790146828
2018-11-12T10:00:00.0,2018-11-12T16:00:00.0,16,42854.28,0.0,38717.848,41656.75,1.0,415841.4414730072
2018-11-12T11:00:00.0,2018-11-12T17:00:00.0,17,43163.3,0.0,37829.03,41641.047,1.0,699628.0329220295
2018-11-12T12:00:00.0,2018-11-12T18:00:00.0,18,43606.285,1.0,36806.285,44391.98,0.9672058927519153,2.770439453600645e6
2018-11-12T13:00:00.0,2018-11-12T19:00:00.0,19,43887.62,1.0,36188.387,46627.41,0.8654042392639819,5.2465941740858555e6
2018-11-12T14:00:00.0,2018-11-12T20:00:00.0,20,44782.5,0.0,34576.957,43576.88,1.0,3.8997347357423306e6
2018-11-12T15:00:00.0,2018-11-12T21:00:00.0,21,46517.2,0.0,39068.984,44136.555,1.0,1.2363949450592995e6
2018-11-12T16:00:00.0,2018-11-12T22:00:00.0,22,49096.895,0.0,40450.508,45978.703,1.0,1.471378071650982e6
2018-11-12T17:00:00.0,2018-11-12T23:00:00.0,23,49674.887,0.0,40820.312,44280.207,1.0,576346.394133091
2018-11-12T18:00:00.0,2018-11-13T00:00:00.0,0,49558.52,0.0,38847.26,47112.703,1.0,3.2891987247829437e6
2018-11-12T19:00:00.0,2018-11-13T01:00:00.0,1,48779.03,0.0,38479.15,45514.29,1.0,2.382885563472271e6
2018-11-12T20:00:00.0,2018-11-13T02:00:00.0,2,46835.38,0.0,38885.34,45726.06,1.0,2.2530009073307514e6
2018-11-12T21:00:00.0,2018-11-13T03:00:00.0,3,44457.11,1.0,37043.33,46045.645,0.9337413951053527,3.901810401265621e6
2018-11-12T22:00:00.0,2018-11-13T04:00:00.0,4,42774.105,1.0,36904.9,45637.695,0.7883204395809669,3.671676598873377e6
2018-11-12T23:00:00.0,2018-11-13T05:00:00.0,5,41940.12,1.0,37075.08,45894.01,0.5949638081217037,3.7444677122364044e6
2018-11-13T00:00:00.0,2018-11-13T06:00:00.0,6,41744.63,0.0,39127.797,41002.99,1.0,169296.92502713203
2018-11-13T01:00:00.0,2018-11-13T07:00:00.0,7,41920.04,1.0,40886.926,42619.496,0.6729116737533819,144523.81227231026
2018-11-13T02:00:00.0,2018-11-13T08:00:00.0,8,42725.586,1.0,42424.812,44039.195,0.07230164228371234,125478.87188053131
2018-11-13T03:00:00.0,2018-11-13T09:00:00.0,9,44693.76,1.0,44560.07,49058.496,0.01507246926696022,974269.1114177704
2018-11-13T04:00:00.0,2018-11-13T10:00:00.0,10,48353.62,1.0,46734.363,50027.67,0.4845638339809655,522182.5854792595
2018-11-13T05:00:00.0,2018-11-13T11:00:00.0,11,52008.426,0.0,48528.49,51131.06,1.0,326108.67626810074
2018-11-13T06:00:00.0,2018-11-13T12:00:00.0,12,51953.7,0.0,49697.344,51940.805,1.0,242323.30845928192
2018-11-13T07:00:00.0,2018-11-13T13:00:00.0,13,51830.66,0.0,49392.79,50998.973,1.0,124207.43954133987
2018-11-13T08:00:00.0,2018-11-13T14:00:00.0,14,51357.504,1.0,50127.98,53471.848,0.2690950927233804,538338.1760268211
2018-11-13T09:00:00.0,2018-11-13T15:00:00.0,15,50584.84,0.0,50766.957,54840.977,0.0,799104.5278782845
2018-11-13T10:00:00.0,2018-11-13T16:00:00.0,16,49317.27,1.0,48317.293,51852.574,0.15622523200401287,601736.2250542641
2018-11-13T11:00:00.0,2018-11-13T17:00:00.0,17,47870.42,1.0,43704.652,49513.254,0.8438065341017518,1.6244299356017113e6
