2018-07-18T00:00:00,2018-07-18T01:00:00,2018-07-18T02:00:00,2018-07-18T03:00:00,2018-07-18T04:00:00,2018-07-18T05:00:00,2018-07-18T06:00:00,2018-07-18T07:00:00,2018-07-18T08:00:00,2018-07-18T09:00:00,2018-07-18T10:00:00,2018-07-18T11:00:00,2018-07-18T12:00:00,2018-07-18T13:00:00,2018-07-18T14:00:00,2018-07-18T15:00:00,2018-07-18T16:00:00,2018-07-18T17:00:00,2018-07-18T18:00:00,2018-07-18T19:00:00,2018-07-18T20:00:00,2018-07-18T21:00:00,2018-07-18T22:00:00,2018-07-18T23:00:00,2018-07-19T00:00:00,2018-07-19T01:00:00,2018-07-19T02:00:00,2018-07-19T03:00:00,2018-07-19T04:00:00,2018-07-19T05:00:00,2018-07-19T06:00:00,2018-07-19T07:00:00,2018-07-19T08:00:00,2018-07-19T09:00:00,2018-07-19T10:00:00,2018-07-19T11:00:00,2018-07-19T12:00:00,2018-07-19T13:00:00,2018-07-19T14:00:00,2018-07-19T15:00:00,2018-07-19T16:00:00,2018-07-19T17:00:00,2018-07-19T18:00:00,2018-07-19T19:00:00,2018-07-19T20:00:00,2018-07-19T21:00:00,2018-07-19T22:00:00,2018-07-19T23:00:00
12764.66288,12616.28768,11988.11771,12471.82123,11570.02632,12112.59608,11058.08896,10046.89382,6341.120024,4658.579406,3555.948802,2478.348404,2325.136674,2233.981021,1993.887542,2133.692665,2173.99747,2833.849519,3644.886099,5746.620735,8716.308806,12085.3611,16455.29559,14192.41556,14402.36237,15909.28319,14274.55131,13961.24742,13975.61913,13224.20281,13208.02681,10656.31527,8026.289682,5937.100506,4328.081038,3840.489695,3646.576571,4052.921364,4133.640893,4550.853231,4352.09732,4438.268375,7910.059458,8042.776506,10949.31035,13786.64183,14056.42761,16449.79467
12781.92308,12693.63443,12088.52102,12476.52388,11688.14471,12122.97207,11088.51632,10282.05802,6346.512391,4658.778639,3557.794553,2498.610332,2380.270445,2251.522984,2013.475524,2137.25079,2174.616736,2848.155279,3699.56617,5756.981961,8737.968276,12218.47553,16603.17047,14264.90494,14429.34067,15923.82263,14312.32571,14065.21019,14108.16146,13261.86248,13314.6161,10881.00667,8055.436675,5988.539325,4341.330334,3863.531572,3660.474184,4225.736424,4160.717195,4601.015923,4357.527612,4504.874792,7994.061852,8129.32958,11041.46864,13882.88789,14103.72984,16650.44891
12812.29646,12818.74154,12187.12651,12560.07747,11705.23577,12148.05349,11093.01971,10305.54637,6357.158011,4659.436859,3569.534691,2507.680943,2407.213759,2348.994944,2069.376858,2237.331224,2186.411923,2869.708783,3702.113597,5773.663571,8778.626606,12325.88129,16657.04395,14267.60336,14481.0429,15953.77718,14324.96794,14199.4279,14393.84461,13272.95508,13472.27869,11193.43755,8094.651079,5993.96143,4508.76512,3863.828594,3804.728461,4303.268962,4347.368823,4655.040839,4380.177008,4571.726984,8022.54308,8169.66552,11097.3184,13942.72011,14142.72425,16782.28633
12840.53332,12831.90163,12294.70627,12576.60838,11740.73987,12149.76628,11232.24628,10323.65822,6402.615008,4695.333803,3585.82177,2555.406724,2556.881738,2390.013182,2081.020417,2264.156175,2194.855697,2904.035539,3755.852935,5837.565061,8827.121572,12338.97814,16737.91766,14369.26546,14632.38673,15994.37606,14327.33062,14236.55912,14462.22277,13369.58707,13474.02443,11377.66461,8101.314435,6123.949358,4512.219878,3883.457865,3854.54428,4499.635088,4378.847074,4690.83294,4569.946248,4610.376972,8073.758423,8266.284389,11183.33793,13975.15834,14180.02198,16848.65622
12862.09326,12866.65416,12305.05181,12619.73184,11761.6466,12200.92393,11308.01641,10336.33744,6438.741939,4741.129068,3603.666953,2564.061752,2587.014176,2420.758852,2098.921577,2331.601687,2196.045112,2924.327609,3780.624464,5844.347342,9046.276573,12396.13595,16745.29797,14543.52138,14710.61721,16018.65716,14329.70827,14382.76197,14644.67497,13733.64253,13558.72987,11400.68772,8179.688543,6167.686102,4533.337258,3911.101959,4130.327924,4526.728586,4382.829245,4847.796286,4697.845347,4737.719745,8135.148998,8402.222603,11235.21042,13985.76572,14275.32522,16928.82481
13206.85523,12933.55558,12335.67465,12676.59286,11820.93435,12227.6575,11351.7826,10432.40903,6443.136418,4762.54341,3631.264816,2584.075625,2598.82586,2429.152329,2102.691483,2334.702369,2238.528221,2983.490985,3795.703606,5933.709263,9136.432557,12608.20784,16780.98342,14580.75893,14711.04446,16120.39732,14376.89947,14387.48161,14917.29839,13951.59046,13650.47755,11508.1191,8226.794724,6192.13843,4542.218852,3926.318385,4155.751276,4589.381939,4427.724502,4973.065792,4759.97037,4749.613612,8289.336303,8404.546578,11301.7253,14055.29331,14442.73078,17075.7799
13344.48727,13110.79017,12363.51522,12687.30974,11828.04984,12236.41599,11401.99971,10436.85167,6455.042793,4803.735386,3652.601306,2594.374873,2607.271615,2463.473734,2121.213579,2352.090322,2252.857682,3074.033682,3813.569729,6041.884032,9151.134877,12720.69449,16814.29194,14722.28036,14753.50852,16169.47751,14386.31109,14553.33123,15025.14801,13981.2698,13691.35008,11555.9837,8231.973184,6202.831449,4543.258591,3931.700012,4206.27176,4617.95053,4435.966395,4996.218937,4781.465628,4764.60847,8416.60237,8534.948078,11335.76414,14105.00555,14621.61892,17220.69901
13347.40906,13180.32116,12415.65911,12847.56132,11842.95852,12321.43756,11443.34128,10470.837,6558.083021,4807.90043,3682.392812,2601.096078,2625.480039,2495.811216,2140.411141,2385.138328,2269.521525,3102.119214,3934.313799,6128.669311,9208.271624,12932.92782,16882.08107,14793.72024,14753.86726,16403.30237,14388.36967,14575.50759,15042.56002,14021.04491,13737.5429,11780.68555,8268.901938,6249.489367,4577.727315,3992.794311,4246.077099,4626.549165,4462.851056,5011.388583,4957.927667,4779.380686,8449.096469,8539.091047,11495.19291,14185.18305,14621.82149,17423.08882
13398.14892,13236.32958,12451.41618,12863.53896,11882.60628,12330.59363,11555.22176,10590.60824,6575.087019,4901.167168,3686.45346,2634.69878,2661.731508,2517.148687,2142.771318,2448.795712,2274.023438,3236.002104,3988.338294,6257.275241,9212.598294,13202.75041,16889.92943,14813.62077,14791.7253,16493.02471,14541.60245,14672.83732,15111.91754,14117.10434,13753.28877,11854.01688,8293.171562,6254.11818,4626.246096,4056.943156,4295.104863,4664.074551,4554.433681,5103.878577,5012.044465,4861.831471,8471.374478,8593.894939,11498.99078,14187.41024,14751.45582,17823.00587
13571.22353,13690.75766,12621.17504,12912.01412,11945.83882,12408.98666,11571.30852,10627.62783,6583.071676,4905.661292,3724.800834,2636.161525,2705.511668,2563.118484,2170.76975,2453.81568,2292.759965,3253.802299,3997.007801,6266.253712,9237.045023,13282.51565,16979.12159,14912.51085,14846.8481,16992.47159,14663.34838,14711.48857,15279.02548,14146.51347,13760.42555,12001.4441,8351.855639,6405.231673,4723.935569,4074.354525,4296.230487,4682.13004,4558.867067,5114.571229,5053.424945,4865.453507,8542.474316,8604.990104,11506.93343,14191.9708,14784.45357,17888.81816
13630.81639,13812.82002,12663.80114,12914.02169,11954.06393,12450.9822,11616.33165,10927.11052,6597.284611,4911.623575,3742.333044,2651.522699,2765.396102,2583.935314,2173.419117,2463.129097,2295.236421,3269.468953,4052.702324,6279.198488,9380.326216,13403.81555,16985.26806,14926.41739,14861.33202,17069.77441,14758.52842,14757.86127,15386.27953,14254.29978,13766.99127,12088.55515,8443.289863,6458.714918,4802.173722,4119.5444,4310.525197,4697.24954,4612.37056,5335.277072,5281.912023,5086.387103,8564.536281,8805.87953,11520.18518,14238.78389,14805.49251,17891.18949
13678.72817,13815.31241,12666.15538,12971.06778,12080.79032,12475.09209,11669.35973,10940.17385,6635.507181,4956.102594,3767.792388,2682.938287,2810.334755,2650.409493,2250.11313,2467.494631,2311.754334,3300.4269,4080.402853,6287.803077,9409.15006,13423.58542,17083.34668,15256.5157,14961.81007,17194.78732,14849.70396,14791.30067,15469.62601,14273.49726,13874.67283,12196.5725,8479.013588,6459.975662,4813.371586,4124.145708,4376.528831,4711.407839,4948.916923,5395.915954,5413.134507,5109.780503,8594.555079,8844.465188,11651.12145,14349.16291,15053.98684,18129.7238
13814.98714,13834.96042,12725.98157,13028.9933,12095.74609,12716.94414,11694.86904,10958.66223,6764.220233,4960.802833,3768.669306,2682.982224,2853.272118,2744.00477,2273.259483,2469.814568,2331.118993,3341.56595,4194.933295,6301.587504,9469.575768,13534.48158,17133.72772,15285.38121,15122.56799,17244.03662,15153.11834,14803.20955,15544.57813,14389.32105,13876.67748,12227.24503,8483.024234,6470.821908,4868.906293,4252.625277,4379.324168,4726.886112,4949.805296,5512.524311,5437.08653,5132.415306,8764.491151,9032.821353,11695.07286,14370.89117,15136.75821,18196.61549
